public violence	14364
public virtual	16819
public virtue	36836
public virtues	9472
public visibility	23465
public vision	2553
public vocabulary	2297
public vocational	6833
public voice	45710
public voices	5389
public void	380642
public vote	8322
public voting	2099
public vows	3251
public vs.	14131
public wage	2029
public waiting	2575
public walk	3603
public walks	5719
public want	6652
public wanted	23723
public wants	40099
public war	6168
public ward	3625
public wards	2532
public warehouse	10035
public warehouses	9594
public warehousing	3689
public warning	8322
public warnings	4333
public was	338314
public washrooms	2312
public waste	2650
public watchdog	2520
public water	113180
public waters	11085
public way	35669
public ways	14338
public we	7460
public weal	34603
public wealth	16043
public wearing	2951
public weather	900
public web	11157
public welcome	2748
public welfare	519881
public well	18540
public wells	8476
public went	3484
public were	95303
public what	36495
public when	40487
public where	6932
public whether	2945
public which	66494
public while	14924
public whipping	7352
public whippings	2221
public who	82249
public whom	3000
public whose	11383
public why	2729
public will	179069
public willing	2036
public willingness	3946
public wireless	2521
public wishes	4200
public with	263947
public within	11218
public without	45318
public witness	8135
public woman	7238
public women	12255
public word	2959
public words	4681
public work	88915
public worker	4517
public workers	23093
public works	1418641
public workshop	2059
public workshops	4016
public world	82524
public worlds	5867
public worship	167946
public would	165748
public wrath	3755
public writer	3218
public writers	2231
public writing	8910
public writings	7268
public wrong	5568
public wrongs	5107
public year	2118
public years	3619
public yet	3974
public you	4504
public zone	3137
public |	2063
public »	2218
public •	9040
public ■	2075
publication form	1901
publication from	34276
publication than	5209
publication their	315
publication then	1244
publication there	5714
publication though	278
publication through	5121
publications form	815
publications from	74417
publications manager	4139
publications than	4297
publications their	278
publications then	636
publications there	4034
publications though	150
publications through	5408
publicise their	5348
publicity form	109
publicity from	20731
publicity manager	6333
publicity than	15680
publicity then	608
publicity though	149
publicity through	10946
publicize their	28485
publicized than	2613
publicized their	6451
publicized then	102
publicized there	157
publicized though	110
publicized through	4646
publicized trial	4547
publicizing their	9020
publicly from	6976
publicly than	2005
publicly their	8123
publicly then	278
publicly there	714
publicly though	183
publicly through	3849
publish form	869
publish from	4606
publish statistics	3238
publish their	93553
publish there	927
publishable form	3643
publishable from	63
published form	28735
published from	149356
published quite	3192
published statistic	159
published statistics	19298
published than	6371
published their	100848
published then	3254
published there	24979
published thorough	104
published though	698
published through	18724
publisher from	33380
publisher than	2078
publisher then	1994
publishers form	86
publishers from	18130
publishes statistics	2158
publishing field	7478
publishing form	324
publishing from	6578
publishing manager	3897
publishing statistics	2480
publishing their	30695
publishing there	1858
publishing though	69
publishing through	2135
puck from	3252
pudding form	136
pudding from	3701
pueblo country	2941
pueblo county	2236
puerto angel	3826
puff from	6234
puffed form	41
puffed from	3693
puffing from	4587
puffs form	81
puffs from	6329
puffy form	25
puffy from	6358
pulaski county	21493
pull affect	64
pull effect	3339
pull form	163
pull from	40749
pull loose	4939
pull lose	37
pull than	3672
pull their	57272
pull then	480
pull there	1306
pull though	157
pull through	57687
pullback from	2230
pulled from	190839
pulled loose	11764
pulled lose	38
pulled their	42972
pulled there	1099
pulled though	152
pulled through	74495
pulley form	22
pulley from	2489
pulling effect	2006
pulling form	31
pulling from	13135
pulling loose	2252
pulling their	32235
pulling there	280
pulling through	9502
pullout from	5151
pulls from	9658
pulls through	3547
pulmonary form	2802
pulmonary from	347
pulp form	462
pulp from	21947
pulp though	41
pulp through	3913
pulpit form	40
pulpit from	7511
pulps from	2699
pulsating through	3486
pulsations from	2512
pulse field	3410
pulse form	3060
pulse from	40212
pulse than	2514
pulse their	201
pulse then	2575
pulse there	2273
pulse though	105
pulse through	12567
pulsed field	17077
pulsed form	363
pulsed from	3211
pulsed through	12284
pulses form	556
pulses from	58044
pulses though	58
pulses through	9539
pulsing form	47
pulsing from	2962
pulsing though	54
pulsing through	12199
pumice from	2226
pump field	4722
pump form	106
pump from	18148
pump their	4166
pump there	1415
pump though	80
pump through	9442
pumped from	58681
pumped their	2560
pumped there	258
pumped though	120
pumped through	59964
pumping effect	3458
pumping form	43
pumping from	18236
pumping their	3361
pumping there	271
pumping though	58
pumping through	14428
pumps form	93
pumps from	6618
pumps though	46
pumps through	2691
punch form	103
punch from	9330
punch than	3467
punch their	2996
punch then	687
punch there	689
punch though	80
punch through	14206
punched form	214
punched from	5310
punched through	19398
punches from	2740
